step,fair_value,reference_price,post_trade_reference_price,bid,ask,spread,taker_side,order_size,signed_order_flow,trade_price,maker_inventory,maker_cash,maker_pnl,aggregate_signal,buy_probability,liquidity,regime,sentiment,fomo,fear,greed,public_fundamental,information_gap,information_event,active_worlds,simulation_seed,world_weights_json,world_signals_json
80,99.87856965,99.87856965,99.87856965,99.75235765,99.79278165,0.04042400,buy,5,5,99.79278165,48,-4790.80757554,3.36376753,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,99.87856965,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
81,99.88995668,99.88995668,99.88995668,99.77376468,99.81414868,0.04038400,buy,6,6,99.81414868,42,-4191.92268343,3.45549733,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,99.88995668,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
82,99.94424666,99.94424666,99.94424666,99.84007866,99.88041466,0.04033600,sell,7,-7,99.84007866,49,-4890.80323406,6.46485235,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,99.94424666,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
83,99.91221309,99.91221309,99.91221309,99.79401709,99.83440909,0.04039200,sell,4,-4,99.79401709,53,-5289.97930243,5.36799156,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,99.91221309,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
84,99.97161881,99.97161881,99.97161881,99.84540681,99.88583081,0.04042400,buy,7,7,99.88583081,46,-4590.77848679,7.91597827,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,99.97161881,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
85,100.00900910,100.00900910,100.00900910,99.89682510,99.93719310,0.04036800,buy,2,2,99.93719310,44,-4390.90410059,9.49229994,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.00900910,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
86,100.01152376,100.01152376,100.01152376,99.90334776,99.94369976,0.04035200,buy,8,8,99.94369976,36,-3591.35450251,9.06035284,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.01152376,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
87,100.01704668,100.01704668,100.01704668,99.92490268,99.96519068,0.04028800,sell,6,-6,99.92490268,42,-4190.90391856,9.81204180,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.01704668,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
88,100.03483494,100.03483494,100.03483494,99.93066694,99.97100294,0.04033600,buy,5,5,99.97100294,37,-3691.04890385,10.23998903,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.03483494,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
89,100.04677753,100.04677753,100.04677753,99.95262953,99.99292553,0.04029600,sell,7,-7,99.95262953,44,-4390.71731053,11.34090061,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.04677753,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
90,100.01762382,100.01762382,100.01762382,99.90944782,99.94979982,0.04035200,buy,4,4,99.94979982,40,-3990.91811126,9.78684144,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.01762382,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
91,100.03776084,100.03776084,100.03776084,99.93760084,99.97792084,0.04032000,buy,2,2,99.97792084,38,-3790.96226957,10.47264251,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.03776084,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
92,100.01909774,100.01909774,100.01909774,99.92294574,99.96324974,0.04030400,sell,9,-9,99.92294574,47,-4690.26878119,10.62881240,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.01909774,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
93,100.05292688,100.05292688,100.05292688,99.93873888,99.97911488,0.04037600,buy,9,9,99.97911488,38,-3790.45674724,11.55447434,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.05292688,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
94,100.09622428,100.09622428,100.09622428,100.00007228,100.04037628,0.04030400,buy,3,3,100.04037628,35,-3490.33561840,13.03223141,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.09622428,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
95,100.16372477,100.16372477,100.16372477,100.07358477,100.11386477,0.04028000,sell,7,-7,100.07358477,42,-4190.85071178,16.02572851,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.16372477,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
96,100.18749753,100.18749753,100.18749753,100.08332953,100.12366553,0.04033600,sell,8,-8,100.08332953,50,-4991.51734803,17.85752851,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.18749753,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
97,100.17377726,100.17377726,100.17377726,100.05357726,100.09397726,0.04040000,sell,2,-2,100.05357726,52,-5191.62450255,17.41191507,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.17377726,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
98,100.17876578,100.17876578,100.17876578,100.05455778,100.09497378,0.04041600,sell,2,-2,100.05455778,54,-5391.73361812,17.91973413,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.17876578,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
99,100.19600091,100.19600091,100.19600091,100.06778491,100.10821691,0.04043200,sell,1,-1,100.06778491,55,-5491.80140303,18.97864693,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.19600091,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
100,100.17336346,100.17336346,100.17336346,100.04314346,100.08358346,0.04044000,buy,9,9,100.08358346,46,-4591.04915185,16.92556748,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.17336346,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
101,100.16026859,100.16026859,100.16026859,100.04808459,100.08845259,0.04036800,buy,4,4,100.08845259,42,-4190.69534149,16.03593932,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.16026859,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
102,100.12991081,100.12991081,100.12991081,100.02574281,100.06607881,0.04033600,sell,10,-10,100.02574281,52,-5190.95276959,15.80259252,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.12991081,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
103,100.10614651,100.10614651,100.10614651,99.98193851,100.02235451,0.04041600,buy,2,2,100.02235451,50,-4990.90806057,14.39926491,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.10614651,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
104,100.14387401,100.14387401,100.14387401,100.02367401,100.06407401,0.04040000,buy,2,2,100.06407401,48,-4790.77991255,16.12603997,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.14387401,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
105,100.14132592,100.14132592,100.14132592,100.02513392,100.06551792,0.04038400,buy,4,4,100.06551792,44,-4390.51784087,15.70049960,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.14132592,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
106,100.17357796,100.17357796,100.17357796,100.06540196,100.10575396,0.04035200,buy,9,9,100.10575396,35,-3489.56605519,16.50917356,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.17357796,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
107,100.15654287,100.15654287,100.15654287,100.06640287,100.10668287,0.04028000,buy,9,9,100.10668287,26,-2588.60590937,15.46420523,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.15654287,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
108,100.14430729,100.14430729,100.14430729,100.07220329,100.11241129,0.04020800,buy,9,9,100.11241129,17,-1687.59420775,14.85901620,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.14430729,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
109,100.13586748,100.13586748,100.13586748,100.08179948,100.12193548,0.04013600,buy,6,6,100.12193548,11,-1086.86259488,14.63194738,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.13586748,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
110,100.11277658,100.11277658,100.11277658,100.07073258,100.11082058,0.04008800,sell,3,-3,100.07073258,14,-1387.07479261,14.50407948,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.11277658,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
111,100.13868269,100.13868269,100.13868269,100.09062669,100.13073869,0.04011200,buy,7,7,100.13073869,7,-686.15962180,14.81115702,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.13868269,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
112,100.12982196,100.12982196,100.12982196,100.09579396,100.13584996,0.04005600,buy,6,6,100.13584996,1,-85.34452202,14.78529995,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.12982196,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
113,100.14099254,100.14099254,100.14099254,100.11898854,100.15899654,0.04000800,buy,6,6,100.15899654,-5,515.60945723,14.90449452,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.14099254,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
114,100.13553574,100.13553574,100.13553574,100.12551574,100.16555574,0.04004000,buy,5,5,100.16555574,-10,1016.43723593,15.08187852,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.13553574,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
115,100.11319287,100.11319287,100.11319287,100.11315287,100.15323287,0.04008000,sell,3,-3,100.11315287,-7,716.09777734,15.30542728,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.11319287,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
116,100.19840785,100.19840785,100.19840785,100.19237985,100.23243585,0.04005600,sell,7,-7,100.19237985,0,14.75111841,14.75111841,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.19840785,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
117,100.21348119,100.21348119,100.21348119,100.19348119,100.23348119,0.04000000,sell,1,-1,100.19348119,1,-85.44236278,14.77111841,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.21348119,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
118,100.18738463,100.18738463,100.18738463,100.16538063,100.20538863,0.04000800,sell,9,-9,100.16538063,10,-986.93078841,14.94305784,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.18738463,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
119,100.14798833,100.14798833,100.14798833,100.10794833,100.14802833,0.04008000,buy,10,10,100.14802833,0,14.54949490,14.54949490,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.14798833,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
120,100.13572322,100.13572322,100.13572322,100.11572322,100.15572322,0.04000000,buy,10,10,100.15572322,-10,1016.10672708,14.74949490,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.13572322,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
121,100.16059825,100.16059825,100.16059825,100.16055825,100.20063825,0.04008000,sell,3,-3,100.16055825,-7,715.62505234,14.50086460,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.16059825,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
122,100.18781457,100.18781457,100.18781457,100.18178657,100.22184257,0.04005600,buy,6,6,100.22184257,-13,1316.95610777,14.51451833,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.18781457,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
123,100.21822115,100.21822115,100.21822115,100.22416915,100.26427315,0.04010400,sell,3,-3,100.22416915,-10,1016.28360032,14.10138881,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.21822115,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
124,100.23270944,100.23270944,100.23270944,100.23266944,100.27274944,0.04008000,sell,3,-3,100.23266944,-7,715.58559199,13.95662588,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.23270944,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
125,100.24918630,100.24918630,100.24918630,100.24315830,100.28321430,0.04005600,buy,2,2,100.28321430,-9,916.15202058,13.90934391,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24918630,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
126,100.24252496,100.24252496,100.24252496,100.24048896,100.28056096,0.04007200,sell,2,-2,100.24048896,-7,715.67104267,13.97336797,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24252496,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
127,100.23363993,100.23363993,100.23363993,100.22761193,100.26766793,0.04005600,sell,10,-10,100.22761193,3,-286.60507664,14.09584315,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.23363993,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
128,100.23050060,100.23050060,100.23050060,100.20448860,100.24451260,0.04002400,buy,10,10,100.24451260,-7,715.84004933,14.22654515,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.23050060,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
129,100.24325243,100.24325243,100.24325243,100.23722443,100.27728043,0.04005600,sell,2,-2,100.23722443,-5,515.36560046,14.14933828,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24325243,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
130,100.24413235,100.24413235,100.24413235,100.23411235,100.27415235,0.04004000,buy,5,5,100.27415235,-10,1016.73636223,14.29503869,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24413235,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
131,100.25954801,100.25954801,100.25954801,100.25950801,100.29958801,0.04008000,sell,9,-9,100.25950801,-1,114.40079018,14.14124217,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.25954801,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
132,100.24418738,100.24418738,100.24418738,100.22618338,100.26619138,0.04000800,sell,8,-8,100.22618338,7,-687.40867687,14.30063479,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24418738,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
133,100.24667260,100.24667260,100.24667260,100.21264460,100.25270060,0.04005600,buy,4,4,100.25270060,3,-286.39787449,14.34214330,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.24667260,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
134,100.26278035,100.26278035,100.26278035,100.23676835,100.27679235,0.04002400,sell,3,-3,100.23676835,6,-587.10817954,14.46850256,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.26278035,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
135,100.26751815,100.26751815,100.26751815,100.23549415,100.27554215,0.04004800,buy,6,6,100.27554215,0,14.54507335,14.54507335,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.26751815,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
136,100.23359875,100.23359875,100.23359875,100.21359875,100.25359875,0.04000000,sell,10,-10,100.21359875,10,-987.59091412,14.74507335,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.23359875,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
137,100.27702094,100.27702094,100.27702094,100.23698094,100.27706094,0.04008000,buy,7,7,100.27706094,3,-285.65148756,15.17957525,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.27702094,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
138,100.28514089,100.28514089,100.28514089,100.25912889,100.29915289,0.04002400,sell,9,-9,100.25912889,12,-1187.98364760,15.43804312,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.28514089,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
139,100.26089470,100.26089470,100.26089470,100.21684670,100.25694270,0.04009600,buy,3,3,100.25694270,9,-887.21281951,15.13523275,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.26089470,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
140,100.21696154,100.21696154,100.21696154,100.17892554,100.21899754,0.04007200,buy,9,9,100.21899754,0,14.75815834,14.75815834,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,100.21696154,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
